实时定位,设备号,方向,ID,定位时间,实时地址,速度,
119.652237，29.76026,866551032797198,275,5f37547e5bd7ea48fc0a7222,1597227110,浙****************),0,
119.683029，29.797606,868035047198357,28,5f37547f5bd7ea48f478fca2,1597230067,浙**************号,14,
119.652237，29.76026,866551032797198,275,5f3754df5bd7ea48f478fca3,1597227110,浙****************),0,
119.671013，29.784689,868035047199589,264,5f3759045bd7ea48fb5dab32,1597229560,浙**********路,23,
119.683029，29.797606,868035047198357,28,5f37593e5bd7ea4edc433e82,1597230067,浙**************号,14,
119.702805，29.812,868035047227576,249,5f375b0a5bd7ea4ebf4d28e2,1597227581,浙**************8,30,
119.652237，29.76026,866551032797198,275,5f375b6d5bd7ea4ebd158842,1597227110,浙****************),0,
119.702805，29.812,868035047227576,249,5f375e065bd7ea54c603e882,1597227581,浙**************8,30,
119.671013，29.784689,868035047199589,264,5f375e5c5bd7ea54d4519082,1597229560,浙**********路,23,
119.652237，29.76026,866551032797198,275,5f375ebf5bd7ea54ce7f2662,1597227110,浙****************),0,
119.671013，29.784689,868035047199589,264,5f375ebf5bd7ea54d0248e42,1597229560,浙**********路,23,
119.652237，29.76026,866551032797198,275,5f375f315bd7ea54c51cdca2,1597227110,浙****************),0,
119.671013，29.784689,868035047199589,264,5f37628e5bd7ea5b1f6659b2,1597229560,浙**********路,23,
119.773163，29.811718,868035047226064,290,5f3762905bd7ea5b20618712,1597228091,浙**********线,31,
119.683029，29.797606,868035047198357,28,5f37654a5bd7ea5b20618713,1597230067,浙**************号,14,
119.652237，29.76026,866551032797198,275,5f37679d5bd7ea61b23d88e2,1597227110,浙****************),0,
119.683029，29.797606,868035047198357,28,5f376c565bd7ea67683a2622,1597230067,浙**************号,14,
119.683029，29.797606,868035047198357,28,5f376cd25bd7ea676e7fff02,1597230067,浙**************号,14,
119.671013，29.784689,868035047199589,264,5f37712d5bd7ea6d2d406ec2,1597229560,浙**********路,23,
119.652237，29.76026,866551032797198,275,5f3773935bd7ea6d2268f662,1597227110,浙****************),0,
119.671013，29.784689,868035047199589,264,5f3773955bd7ea6d3f1c8822,1597229560,浙**********路,23,
119.702805，29.812,868035047227576,249,5f37755f5bd7ea7283070bb2,1597227581,浙**************8,30,
119.702805，29.812,868035047227576,249,5f37777e5bd7ea728a3b42c2,1597227581,浙**************8,30,
119.671013，29.784689,868035047199589,264,5f3778195bd7ea727c6530a2,1597229560,浙**********路,23,
119.671013，29.784689,868035047199589,264,5f377f395bd7ea7d1d654522,1597229560,浙**********路,23,
119.773163，29.811718,868035047226064,290,5f377fd35bd7ea7d396a4272,1597228091,浙**********线,31,
119.671013，29.784689,868035047199589,264,5f3783cf5bd7ea03b74a3c42,1597229560,浙**********路,23,
119.773163，29.811718,868035047226064,290,5f37843a5bd7ea03b5249ed2,1597228091,浙**********线,31,
119.652237，29.76026,866551032797198,275,5f37847d5bd7ea03a83fde42,1597227110,浙****************),0,
119.687363，29.807339,868035047201549,229,5f3788635bd7ea090b12eab2,1597229551,浙**********路,24,
119.652237，29.76026,866551032797198,275,5f378d005bd7ea0ee86d5aa2,1597227110,浙****************),0,
119.687363，29.807339,868035047201549,229,5f378d595bd7ea0ee1085172,1597229551,浙**********路,24,
119.687363，29.807339,868035047201549,229,5f3790585bd7ea0efa718842,1597229551,浙**********路,24,
119.702805，29.812,868035047227576,249,5f3791e15bd7ea149d01c8f2,1597227581,浙**************8,30,
119.652237，29.76026,866551032797198,275,5f3796825bd7ea19f66ac012,1597227110,浙****************),0,
119.687363，29.807339,868035047201549,229,5f37969e5bd7ea19f45e6902,1597229551,浙**********路,24,
119.702271，29.811796,868035047227576,243,5f379bda5bd7ea1fac6fadc2,1597227589,浙**************8,18,
119.687363，29.807339,868035047201549,229,5f379c355bd7ea1fab5c5682,1597229551,浙**********路,24,
119.652237，29.76026,866551032797198,275,5f379f2c5bd7ea1fb9678112,1597227110,浙****************),0,
119.687363，29.807339,868035047201549,229,5f37a0085bd7ea25525e06d2,1597229551,浙**********路,24,
119.687363，29.807339,868035047201549,229,5f37a0215bd7ea254e17f0b2,1597229551,浙**********路,24,
119.652237，29.76026,866551032797198,275,5f37a0255bd7ea2538629322,1597227110,浙****************),0,
119.687363，29.807339,868035047201549,229,5f37a0805bd7ea25394d9302,1597229551,浙**********路,24,
119.702271，29.811796,868035047227576,243,5f37a0815bd7ea25525e06d3,1597227589,浙**************8,18,
119.702271，29.811796,868035047227576,243,5f37a3365bd7ea25525e06d4,1597227589,浙**************8,18,
119.672508，29.80978,868035047230883,255,5f37a3515bd7ea25394d9303,1597229750,浙**************号,24,
119.652237，29.76026,866551032797198,275,5f37a6135bd7ea2acc626e12,1597227110,浙****************),0,
119.687363，29.807339,868035047201549,229,5f37a6185bd7ea2ac271d642,1597229551,浙**********路,24,
119.687363，29.807339,868035047201549,229,5f37a92f5bd7ea307e693572,1597229551,浙**********路,24,
119.672508，29.80978,868035047230883,255,5f37a9325bd7ea307955ee52,1597229750,浙**************号,24,
119.687363，29.807339,868035047201549,229,5f37a9935bd7ea30670eca22,1597229551,浙**********路,24,
119.652237，29.76026,866551032797198,275,5f37ac8e5bd7ea306608b8d2,1597227110,浙****************),0,
119.702278，29.811798,868035047227576,243,5f37b2d85bd7ea3bbf572212,1597227590,浙**************8,0,
119.670898，29.784657,868035047199589,245,5f37b2da5bd7ea3bb8304792,1597229562,浙**********路,18,
119.670898，29.784657,868035047199589,245,5f37b53a5bd7ea3bb5025092,1597229562,浙**********路,18,
119.773163，29.811718,868035047226064,290,5f37bba15bd7ea46877766a2,1597228091,浙**********线,31,
119.710991，29.787823,866551032797602,164,5f37c0825bd7ea4bf71084d2,1597228251,浙**********路,14,
119.652237，29.76026,866551032797198,275,5f37c2325bd7ea4c005dc6f2,1597227110,浙****************),0,
119.652237，29.76026,866551032797198,275,5f37c28f5bd7ea4bef1b5312,1597227110,浙****************),0,
119.670898，29.784657,868035047199589,245,5f37c32a5bd7ea4bf534e9e2,1597229562,浙**********路,18,
119.670898，29.784657,868035047199589,245,5f37c8c15bd7ea516f045772,1597229562,浙**********路,18,
119.670898，29.784657,868035047199589,245,5f37ca515bd7ea56de34a142,1597229562,浙**********路,18,
119.670898，29.784657,868035047199589,245,5f37cbc05bd7ea56de34a143,1597229562,浙**********路,18,
119.702278，29.811798,868035047227576,243,5f37cc745bd7ea56c86cf2f2,1597227590,浙**************8,0,
119.710991，29.787823,866551032797602,164,5f37cdff5bd7ea56d15f1322,1597228251,浙**********路,14,
119.702278，29.811798,868035047227576,243,5f37cf4c5bd7ea5c1e6e32d2,1597227590,浙**************8,0,
119.65107，29.760349,866551032797198,275,5f37e1385bd7ea72131345d2,1597227116,浙****************),26,
119.702278，29.811798,868035047227576,243,5f37e1395bd7ea71fb492302,1597227590,浙**************8,0,
119.65107，29.760349,866551032797198,275,5f37e6a75bd7ea774d457142,1597227116,浙****************),26,
119.65107，29.760349,866551032797198,275,5f37ec255bd7ea7c65237842,1597227116,浙****************),26,
119.65107，29.760349,866551032797198,275,5f37ef4f5bd7ea02f2165772,1597227126,浙****************),0,
119.687363，29.807339,868035047201549,229,5f37efb85bd7ea02e45e3d22,1597229564,浙**********路,0,
119.649872，29.760435,866551032797198,275,5f37f14f5bd7ea02f407af42,1597227132,浙****************),26,
119.649872，29.760437,866551032797198,275,5f37f8b25bd7ea0d2a27b162,1597227142,浙****************),0,
119.687363，29.807339,868035047201549,229,5f3802365bd7ea17e33bc3e2,1597229564,浙**********路,0,
119.648666，29.760523,866551032797198,273,5f38058c5bd7ea17e2216a42,1597227148,浙****************),26,
119.648666，29.760523,866551032797198,273,5f3807005bd7ea1cec409992,1597227148,浙****************),26,
119.648666，29.760523,866551032797198,273,5f380a255bd7ea1cf455e852,1597227148,浙****************),26,
119.648666，29.760523,866551032797198,273,5f380a595bd7ea1cfe41fc92,1597227148,浙****************),26,
119.648666，29.760523,866551032797198,273,5f380e2b5bd7ea221c2d9bf2,1597227148,浙****************),26,
119.687363，29.807339,868035047201549,229,5f38106e5bd7ea270b2ba722,1597229564,浙**********路,0,
119.687363，29.807339,868035047201549,229,5f38108a5bd7ea27200f5d72,1597229564,浙**********路,0,
119.687363，29.807339,868035047201549,229,5f3811825bd7ea2722423ba2,1597229564,浙**********路,0,
119.687363，29.807339,868035047201549,229,5f381b765bd7ea311e0214d2,1597229564,浙**********路,0,
119.648666，29.760523,866551032797198,273,5f381b7e5bd7ea312303e492,1597227148,浙****************),26,
119.687363，29.807339,868035047201549,229,5f381bdf5bd7ea313156d5e2,1597229564,浙**********路,0,
119.687363，29.807339,868035047201549,229,5f381e655bd7ea3687330462,1597229564,浙**********路,0,
119.702278，29.811798,868035047227576,243,5f3821075bd7ea36a0501292,1597227590,浙**************8,0,
119.687363，29.807339,868035047201549,229,5f3821265bd7ea368f600c62,1597229564,浙**********路,0,
119.710991，29.787823,866551032797602,164,5f3822f25bd7ea3bb17a5cc2,1597228251,浙**********路,14,
119.687363，29.807339,868035047201549,229,5f3823415bd7ea3bb368bbe2,1597229564,浙**********路,0,
119.702278，29.811798,868035047227576,243,5f3823c85bd7ea3bb26cfc42,1597227590,浙**************8,0,
119.702278，29.811798,868035047227576,243,5f3827945bd7ea410c288f82,1597227590,浙**************8,0,
119.648666，29.760523,866551032797198,273,5f38280f5bd7ea410d3a9e82,1597227148,浙****************),26,
119.683029，29.797606,868035047198357,28,5f3831405bd7ea4b14238f62,1597230067,浙**************号,14,
119.648666，29.760523,866551032797198,273,5f3833825bd7ea4b0e7792b2,1597227148,浙****************),26,
119.683029，29.797606,868035047198357,28,5f38367e5bd7ea4ff368a3b2,1597230067,浙**************号,14,
119.648666，29.760523,866551032797198,273,5f3836c25bd7ea4ff368a3b3,1597227148,浙****************),26,
119.648666，29.760523,866551032797198,273,5f3836e45bd7ea4fe83cba22,1597227148,浙****************),26,
119.710991，29.787823,866551032797602,164,5f383f125bd7ea5a696104c2,1597228251,浙**********路,14,
119.648666，29.760523,866551032797198,273,5f383f175bd7ea5a7404db52,1597227148,浙****************),26,
119.683029，29.797606,868035047198357,28,5f38400b5bd7ea5a6a149ad2,1597230067,浙**************号,14,
119.648666，29.760523,866551032797198,273,5f3847345bd7ea5fb757f112,1597227148,浙****************),26,
119.683029，29.797606,868035047198357,28,5f3848a05bd7ea647c667872,1597230067,浙**************号,14,
119.648666，29.760523,866551032797198,273,5f3850cb5bd7ea69e04ae112,1597227148,浙****************),26,
119.648666，29.760523,866551032797198,273,5f38520c5bd7ea6ea86c2292,1597227148,浙****************),26,
119.648666，29.760523,866551032797198,273,5f3856ac5bd7ea73703921a2,1597227148,浙****************),26,
119.648666，29.760523,866551032797198,273,5f385b6d5bd7ea7917603842,1597227148,浙****************),26,
119.702126，29.811769,868035047227576,254,5f385d5e5bd7ea790036fcc2,1597227593,浙**************8,12,
119.773163，29.811718,868035047226064,290,5f385fbc5bd7ea7e49275fc2,1597228091,浙**********线,31,
119.773163，29.811718,868035047226064,290,5f38647e5bd7ea046d51e452,1597228091,浙**********线,31,
119.773163，29.811718,868035047226064,290,5f3877835bd7ea1bc168e642,1597228091,浙**********线,31,
119.648666，29.760523,866551032797198,273,5f3877835bd7ea1bc36bf0e2,1597227148,浙****************),26,
119.687698，29.80117,868035047201198,241,5f387c5b5bd7ea226e3eda72,1597227149,浙**************号,14,
119.668991，29.811195,868035047202069,346,5f387f725bd7ea228b6c9e52,1597229565,浙**************号,16,
119.668991，29.811195,868035047202069,346,5f3881295bd7ea28484be0f2,1597229565,浙**************号,16,
119.702126，29.811769,868035047227576,254,5f38859e5bd7ea2e53150072,1597227593,浙**************8,12,
119.683121，29.797852,868035047198357,7,5f38871f5bd7ea2e3d6e8e52,1597230073,浙**************号,15,
119.679314，29.785952,868035047202075,321,5f3888dd5bd7ea2e417da5b2,1597228572,浙****************号,12,
119.668991，29.811195,868035047202069,346,5f388c725bd7ea356e5f6782,1597229565,浙**************号,16,
119.668991，29.811195,868035047202069,346,5f388c935bd7ea358658e302,1597229565,浙**************号,16,
119.773163，29.811718,868035047226064,290,5f38924b5bd7ea3cd65f6892,1597228091,浙**********线,31,
119.668991，29.811195,868035047202069,346,5f3893b25bd7ea4363546d62,1597229565,浙**************号,16,
119.683311，29.798079,868035047202298,233,5f3894115bd7ea43763f1112,1597227151,浙**************号,0,
119.683311，29.798079,868035047202298,233,5f38984c5bd7ea4a261baab2,1597227151,浙**************号,0,
119.702126，29.811769,868035047227576,254,5f389a745bd7ea4a261baab3,1597227593,浙**************8,12,
119.668991，29.811195,868035047202069,346,5f389ace5bd7ea4a3545c4a2,1597229565,浙**************号,16,
119.679314，29.785952,868035047202075,321,5f389f385bd7ea51277369f2,1597228572,浙****************号,12,
119.683311，29.798079,868035047202298,233,5f389f785bd7ea51277369f3,1597227151,浙**************号,0,
119.668991，29.811195,868035047202069,346,5f389f7b5bd7ea5138057612,1597229565,浙**************号,16,
119.668991，29.811195,868035047202069,346,5f38a1f25bd7ea588917fd52,1597229565,浙**************号,16,
119.683311，29.798079,868035047202298,233,5f38a1f45bd7ea587e5cb9d2,1597227151,浙**************号,0,
119.683311，29.798079,868035047202298,233,5f38a50d5bd7ea58787f68b2,1597227151,浙**************号,0,
119.710991，29.787823,866551032797602,164,5f38af7d5bd7ea6d2279ff42,1597228251,浙**********路,14,
119.702126，29.811769,868035047227576,254,5f38afbb5bd7ea6d1d4e9372,1597227593,浙**************8,12,
119.668991，29.811195,868035047202069,346,5f38b47a5bd7ea736b4b6f92,1597229565,浙**************号,16,
119.668991，29.811195,868035047202069,346,5f38b4995bd7ea736d57ab82,1597229565,浙**************号,16,
119.710991，29.787823,866551032797602,164,5f38b8bb5bd7ea792f18b4d2,1597228251,浙**********路,14,
119.702126，29.811769,868035047227576,254,5f38b99a5bd7ea793c4ebb32,1597227593,浙**************8,12,
119.668991，29.811195,868035047202069,346,5f38bde15bd7ea7ede252692,1597229565,浙**************号,16,
119.683311，29.798079,868035047202298,233,5f38be425bd7ea7ecc51e172,1597227151,浙**************号,0,
119.668991，29.811195,868035047202069,346,5f38bef35bd7ea7ee10c2d72,1597229565,浙**************号,16,
119.668991，29.811195,868035047202069,346,5f38c1995bd7ea7ecd6562e2,1597229565,浙**************号,16,
119.668991，29.811195,868035047202069,346,5f38c2c65bd7ea05ab6a81e2,1597229565,浙**************号,16,
119.668991，29.811195,868035047202069,346,5f38c30c5bd7ea059936c4f2,1597229565,浙**************号,16,
119.706825，29.813637,866551032746799,235,5f38c7555bd7ea0adb5192e2,1597229566,浙***************号,29,
119.706825，29.813637,866551032746799,235,5f38c7af5bd7ea0ae133a322,1597229566,浙***************号,29,
119.773163，29.811718,868035047226064,290,5f38cbd75bd7ea1047706d52,1597228091,浙**********线,31,
119.686722，29.806835,868035047201549,222,5f38cbf95bd7ea104e2dcad2,1597229567,浙**********路,17,
119.683121，29.797852,868035047198357,7,5f38cc185bd7ea1050134c82,1597230073,浙**************号,15,
119.683113，29.797932,868035047198357,351,5f38cc185bd7ea1050134c83,1597230075,浙**************号,15,
119.683083，29.798004,868035047198357,334,5f38cc185bd7ea1050134c84,1597230077,浙**************0,14,
119.683029，29.798067,868035047198357,322,5f38cc185bd7ea1050134c85,1597230079,浙**************8,16,
119.683029，29.798067,868035047198357,322,5f38cc195bd7ea1050134c86,1597230087,浙**************8,0,
119.68264，29.798502,868035047198357,327,5f38cc195bd7ea1050134c87,1597230091,浙***************号,18,
119.682571，29.798586,868035047198357,321,5f38cc195bd7ea1050134c88,1597230093,浙**************6,21,
119.682007，29.799225,868035047198357,327,5f38cc1a5bd7ea1050134c89,1597230107,浙**************6,24,
119.682007，29.799225,868035047198357,327,5f38cc1a5bd7ea1050134c8a,1597230109,浙**************6,0,
119.681816，29.799444,868035047198357,318,5f38cc1b5bd7ea1050134c8b,1597230111,浙***************号,27,
119.681541，29.799734,868035047198357,324,5f38cc1b5bd7ea1050134c8c,1597230117,浙***************号,24,
119.681374，29.799936,868035047198357,319,5f38cc1b5bd7ea1050134c8d,1597230121,浙***************号,26,
119.681374，29.799936,868035047198357,319,5f38cc1b5bd7ea1050134c8e,1597230131,浙***************号,0,
119.680817，29.800558,868035047198357,327,5f38cc1c5bd7ea1050134c8f,1597230135,浙**************0,16,
119.680382，29.801104,868035047198357,321,5f38cc1c5bd7ea1050134c90,1597230145,浙***************号,26,
119.680382，29.801104,868035047198357,321,5f38cc1c5bd7ea1050134c91,1597230152,浙***************号,0,
119.679764，29.801729,868035047198357,309,5f38cc1d5bd7ea1050134c92,1597230157,浙*************号,28,
119.67952，29.80191,868035047198357,316,5f38cc1d5bd7ea1050134c93,1597230161,浙*************号,22,
